usage_id,employee_id,week_number,is_active,feature_used,hours_saved,sessions_count
3926,382,12,0,Meeting Recap,36.5,11
3927,400,1,0,Meeting Recap,30.6,9
3928,267,12,0,Document Summary,6.8,16
3929,327,10,1,Email Drafting,6.4,11
3930,58,6,1,Report Generation,18.7,18
3931,348,10,1,Email Drafting,13.2,7
3932,9,3,1,Email Drafting,45.7,17
3933,485,12,0,Document Summary,14.8,14
3934,6,11,0,Report Generation,11.9,6
3935,436,5,1,Email Drafting,42.5,18
3936,435,6,1,Report Generation,35.1,12
3937,87,12,0,Email Drafting,8.6,3
3938,298,2,0,Document Summary,25.7,7
3939,467,2,0,Meeting Recap,42.9,13
3940,198,10,1,Report Generation,34.6,9
3941,196,8,0,Email Drafting,37.3,11
3942,181,12,0,Report Generation,40.6,11
3943,392,7,0,Document Summary,47.3,2
3944,333,9,0,Data Lookup,27.4,16
3945,202,10,1,Document Summary,7.2,12
3946,200,7,0,Data Lookup,6.9,8
3947,102,11,1,Report Generation,33,1
3948,495,10,1,Email Drafting,20.5,9
3949,232,5,0,Report Generation,48.8,4
3950,387,6,1,Document Summary,23.2,5
3951,245,4,0,Report Generation,43.7,16
3952,402,12,0,Data Lookup,40.7,2
3953,249,7,1,Email Drafting,6.5,15
3954,487,2,1,Data Lookup,34,6
3955,375,10,0,Report Generation,45.7,6
3956,482,7,1,Meeting Recap,14.6,13
3957,148,8,0,Data Lookup,6.3,6
3958,194,6,1,Document Summary,22.4,20
3959,349,1,0,Document Summary,28.6,20
3960,290,3,1,Email Drafting,32.3,2
3961,274,10,1,Document Summary,10.5,8
3962,171,7,0,Meeting Recap,40.4,6
3963,204,8,1,Document Summary,45.6,5
3964,494,2,1,Data Lookup,12.2,20
3965,419,5,0,Document Summary,35.3,2
3966,244,6,1,Report Generation,18.8,6
3967,47,2,1,Report Generation,28.8,11
3968,476,10,0,Report Generation,19.3,13
3969,200,5,1,Document Summary,28.7,8
3970,344,1,0,Meeting Recap,34.3,4
3971,263,10,0,Data Lookup,7.3,6
3972,208,11,0,Report Generation,5.2,19
3973,319,8,1,Data Lookup,23.1,15
3974,156,10,0,Document Summary,41.1,20
3975,426,4,0,Meeting Recap,36.7,16
3976,205,3,0,Meeting Recap,13.4,11
3977,405,11,0,Data Lookup,31.7,7
3978,344,6,1,Meeting Recap,14.7,17
3979,82,1,1,Report Generation,7.2,4
3980,372,1,0,Meeting Recap,35.1,20
3981,92,12,1,Data Lookup,47.6,10
3982,402,7,0,Meeting Recap,46.4,11
3983,78,7,1,Meeting Recap,27.2,3
3984,327,9,1,Data Lookup,35.1,12
3985,377,8,0,Email Drafting,13.6,19
3986,82,7,0,Data Lookup,5.9,13
3987,54,9,0,Report Generation,20.3,0
3988,364,9,1,Report Generation,23.9,14
3989,47,9,1,Email Drafting,49.7,13
3990,356,11,1,Data Lookup,45.7,0
3991,484,3,0,Meeting Recap,44,6
3992,212,2,0,Document Summary,25.9,10
3993,273,2,0,Report Generation,17.9,1
3994,395,11,0,Data Lookup,35.5,20
3995,394,1,0,Data Lookup,16.3,1
3996,310,1,0,Document Summary,47.1,20
3997,183,7,0,Data Lookup,11.5,7
3998,297,6,0,Report Generation,39.1,18
3999,160,6,0,Report Generation,25.3,20
4000,276,8,1,Email Drafting,21.8,17
